id,task_id,node_id,original_reported_date,node_age,node_type,task_type,outcome
303,TASK1046,NODE176,2020-12-21 00:00:00,13,TYPE1,TASK8,SUCCESS
304,TASK9769,NODE460,2020-12-09 00:00:00,16,TYPE1,TASK8,SUCCESS
305,TASK9735,NODE100,2020-12-01 00:00:00,18,TYPE2,TASK1,SUCCESS
306,TASK9710,NODE392,2020-12-25 00:00:00,4,TYPE4,TASK8,SUCCESS
307,TASK941,NODE122,2020-12-22 00:00:00,13,TYPE3,TASK7,SUCCESS
308,TASK9261,NODE218,2020-12-24 00:00:00,16,TYPE4,TASK1,SUCCESS
309,TASK9254,NODE401,2020-12-19 00:00:00,20,TYPE1,TASK8,SUCCESS
310,TASK9171,NODE128,2020-12-06 00:00:00,18,TYPE5,TASK4,SUCCESS
311,TASK8363,NODE214,2020-12-15 00:00:00,18,TYPE4,TASK7,SUCCESS
312,TASK8251,NODE22,2020-12-24 00:00:00,20,TYPE5,TASK1,SUCCESS
313,TASK7853,NODE106,2020-12-15 00:00:00,2,TYPE3,TASK3,SUCCESS
314,TASK7164,NODE128,2020-12-15 00:00:00,3,TYPE5,TASK6,SUCCESS
315,TASK6367,NODE91,2020-12-01 00:00:00,10,TYPE3,TASK9,SUCCESS
316,TASK5694,NODE164,2020-12-04 00:00:00,4,TYPE1,TASK2,SUCCESS
317,TASK4618,NODE98,2020-12-09 00:00:00,16,TYPE1,TASK2,SUCCESS
318,TASK4521,NODE247,2020-12-21 00:00:00,20,TYPE1,TASK6,SUCCESS
319,TASK4279,NODE421,2020-12-13 00:00:00,2,TYPE2,TASK2,SUCCESS
320,TASK3822,NODE360,2020-12-19 00:00:00,10,TYPE4,TASK9,SUCCESS
321,TASK2853,NODE129,2020-12-07 00:00:00,1,TYPE1,TASK9,SUCCESS
322,TASK1302,NODE251,2020-12-17 00:00:00,10,TYPE5,TASK6,SUCCESS
323,TASK1275,NODE150,2020-12-01 00:00:00,14,TYPE5,TASK4,SUCCESS
324,TASK1104,NODE221,2020-12-14 00:00:00,20,TYPE3,TASK8,SUCCESS
325,TASK9951,NODE285,2020-12-06 00:00:00,12,TYPE2,TASK5,SUCCESS
326,TASK9872,NODE116,2020-12-19 00:00:00,13,TYPE3,TASK4,SUCCESS
327,TASK9638,NODE256,2020-12-23 00:00:00,12,TYPE5,TASK3,SUCCESS
328,TASK962,NODE197,2020-12-13 00:00:00,6,TYPE1,TASK6,SUCCESS
329,TASK9225,NODE351,2020-12-23 00:00:00,3,TYPE3,TASK7,SUCCESS
330,TASK9153,NODE59,2020-12-22 00:00:00,8,TYPE4,TASK1,SUCCESS
331,TASK907,NODE41,2020-12-15 00:00:00,13,TYPE3,TASK8,SUCCESS
332,TASK8469,NODE262,2020-12-20 00:00:00,17,TYPE4,TASK7,SUCCESS
333,TASK8285,NODE407,2020-12-18 00:00:00,17,TYPE5,TASK5,SUCCESS
334,TASK8225,NODE204,2020-12-12 00:00:00,12,TYPE2,TASK8,SUCCESS
335,TASK8177,NODE319,2020-12-11 00:00:00,3,TYPE4,TASK3,SUCCESS
336,TASK7985,NODE325,2020-12-20 00:00:00,19,TYPE5,TASK6,SUCCESS
337,TASK7449,NODE26,2020-12-17 00:00:00,7,TYPE2,TASK9,SUCCESS
338,TASK7439,NODE367,2020-12-24 00:00:00,18,TYPE5,TASK7,SUCCESS
339,TASK6969,NODE95,2020-12-18 00:00:00,1,TYPE5,TASK3,SUCCESS
340,TASK6140,NODE150,2020-12-03 00:00:00,20,TYPE4,TASK5,SUCCESS
341,TASK5977,NODE111,2020-12-17 00:00:00,0,TYPE3,TASK2,SUCCESS
342,TASK565,NODE496,2020-12-20 00:00:00,19,TYPE2,TASK8,SUCCESS
343,TASK5634,NODE136,2020-12-17 00:00:00,12,TYPE2,TASK1,SUCCESS
344,TASK5411,NODE414,2020-12-07 00:00:00,4,TYPE2,TASK9,SUCCESS
345,TASK5202,NODE317,2020-12-23 00:00:00,4,TYPE4,TASK8,SUCCESS
346,TASK5023,NODE377,2020-12-11 00:00:00,3,TYPE5,TASK8,SUCCESS
347,TASK4945,NODE57,2020-12-05 00:00:00,2,TYPE2,TASK5,SUCCESS
348,TASK4555,NODE366,2020-12-10 00:00:00,18,TYPE3,TASK8,SUCCESS
349,TASK4088,NODE423,2020-12-22 00:00:00,1,TYPE2,TASK5,SUCCESS
350,TASK4001,NODE176,2020-12-19 00:00:00,1,TYPE5,TASK2,SUCCESS
351,TASK3725,NODE423,2020-12-15 00:00:00,0,TYPE2,TASK3,SUCCESS
352,TASK3429,NODE354,2020-12-18 00:00:00,13,TYPE3,TASK2,SUCCESS
353,TASK3240,NODE305,2020-12-17 00:00:00,16,TYPE4,TASK2,SUCCESS
354,TASK320,NODE363,2020-12-22 00:00:00,3,TYPE5,TASK3,SUCCESS
355,TASK2888,NODE103,2020-12-22 00:00:00,8,TYPE2,TASK7,SUCCESS
356,TASK2830,NODE411,2020-12-23 00:00:00,14,TYPE1,TASK9,SUCCESS
357,TASK270,NODE486,2020-12-14 00:00:00,15,TYPE5,TASK9,SUCCESS
358,TASK2547,NODE461,2020-12-24 00:00:00,10,TYPE5,TASK9,SUCCESS
359,TASK2417,NODE373,2020-12-24 00:00:00,1,TYPE3,TASK5,SUCCESS
360,TASK2287,NODE351,2020-12-21 00:00:00,20,TYPE5,TASK9,SUCCESS
361,TASK1890,NODE122,2020-12-15 00:00:00,15,TYPE5,TASK5,SUCCESS
362,TASK1276,NODE338,2020-12-11 00:00:00,13,TYPE5,TASK8,SUCCESS
363,TASK110,NODE176,2020-12-23 00:00:00,5,TYPE4,TASK9,SUCCESS
364,TASK9888,NODE228,2020-12-11 00:00:00,10,TYPE1,TASK6,SUCCESS
365,TASK9667,NODE162,2020-12-14 00:00:00,8,TYPE3,TASK1,SUCCESS
366,TASK9503,NODE256,2020-12-16 00:00:00,15,TYPE3,TASK2,SUCCESS
367,TASK9335,NODE114,2020-12-22 00:00:00,18,TYPE1,TASK2,SUCCESS
368,TASK888,NODE184,2020-12-19 00:00:00,0,TYPE4,TASK6,SUCCESS
369,TASK8564,NODE115,2020-12-01 00:00:00,16,TYPE2,TASK7,SUCCESS
370,TASK7930,NODE287,2020-12-18 00:00:00,19,TYPE3,TASK4,SUCCESS
371,TASK7589,NODE317,2020-12-14 00:00:00,13,TYPE2,TASK6,SUCCESS
372,TASK7547,NODE191,2020-12-21 00:00:00,2,TYPE5,TASK5,SUCCESS
373,TASK7231,NODE435,2020-12-16 00:00:00,3,TYPE2,TASK5,SUCCESS
374,TASK6483,NODE185,2020-12-15 00:00:00,3,TYPE3,TASK6,SUCCESS
375,TASK600,NODE48,2020-12-04 00:00:00,16,TYPE4,TASK5,SUCCESS
376,TASK5638,NODE371,2020-12-16 00:00:00,6,TYPE5,TASK7,SUCCESS
377,TASK5373,NODE82,2020-12-13 00:00:00,0,TYPE5,TASK2,SUCCESS
378,TASK4791,NODE83,2020-12-18 00:00:00,14,TYPE3,TASK3,SUCCESS
379,TASK4774,NODE76,2020-12-06 00:00:00,18,TYPE3,TASK5,SUCCESS
380,TASK3975,NODE404,2020-12-13 00:00:00,10,TYPE5,TASK7,SUCCESS
381,TASK3949,NODE65,2020-12-04 00:00:00,9,TYPE2,TASK1,SUCCESS
382,TASK3227,NODE61,2020-12-07 00:00:00,20,TYPE4,TASK8,SUCCESS
383,TASK3118,NODE169,2020-12-07 00:00:00,16,TYPE2,TASK6,SUCCESS
384,TASK3031,NODE62,2020-12-15 00:00:00,14,TYPE5,TASK5,SUCCESS
385,TASK2806,NODE410,2020-12-19 00:00:00,4,TYPE2,TASK5,SUCCESS
386,TASK2458,NODE127,2020-12-19 00:00:00,15,TYPE5,TASK5,SUCCESS
387,TASK1478,NODE382,2020-12-07 00:00:00,11,TYPE3,TASK2,SUCCESS
388,TASK1405,NODE218,2020-12-18 00:00:00,7,TYPE2,TASK2,SUCCESS
389,TASK1185,NODE224,2020-12-07 00:00:00,8,TYPE1,TASK1,SUCCESS
390,TASK9829,NODE451,2020-12-22 00:00:00,12,TYPE1,TASK9,SUCCESS
391,TASK9509,NODE174,2020-12-19 00:00:00,20,TYPE2,TASK5,SUCCESS
392,TASK927,NODE109,2020-12-19 00:00:00,6,TYPE3,TASK3,SUCCESS
393,TASK9105,NODE93,2020-12-15 00:00:00,6,TYPE1,TASK6,SUCCESS
394,TASK9021,NODE233,2020-12-11 00:00:00,19,TYPE3,TASK2,SUCCESS
395,TASK8946,NODE222,2020-12-22 00:00:00,16,TYPE1,TASK8,SUCCESS
396,TASK8907,NODE326,2020-12-15 00:00:00,3,TYPE4,TASK8,SUCCESS
397,TASK8300,NODE289,2020-12-16 00:00:00,18,TYPE4,TASK8,SUCCESS
398,TASK7972,NODE5,2020-12-20 00:00:00,0,TYPE1,TASK2,SUCCESS
399,TASK792,NODE118,2020-12-19 00:00:00,14,TYPE5,TASK2,SUCCESS
400,TASK7450,NODE98,2020-12-19 00:00:00,1,TYPE5,TASK5,SUCCESS
401,TASK698,NODE69,2020-12-14 00:00:00,6,TYPE2,TASK5,SUCCESS
402,TASK6762,NODE284,2020-12-13 00:00:00,17,TYPE1,TASK8,SUCCESS
403,TASK6494,NODE291,2020-12-06 00:00:00,6,TYPE4,TASK3,SUCCESS
404,TASK4717,NODE84,2020-12-17 00:00:00,15,TYPE1,TASK1,SUCCESS
405,TASK4506,NODE175,2020-12-14 00:00:00,2,TYPE5,TASK2,SUCCESS
406,TASK4381,NODE220,2020-12-07 00:00:00,20,TYPE3,TASK2,SUCCESS
407,TASK3635,NODE236,2020-11-23 00:00:00,18,TYPE1,TASK1,SUCCESS
408,TASK3206,NODE22,2020-12-21 00:00:00,20,TYPE1,TASK5,SUCCESS
409,TASK3113,NODE282,2020-12-09 00:00:00,8,TYPE1,TASK3,SUCCESS
410,TASK2986,NODE353,2020-12-02 00:00:00,18,TYPE1,TASK2,SUCCESS
411,TASK292,NODE268,2020-11-23 00:00:00,14,TYPE5,TASK6,SUCCESS
412,TASK1978,NODE493,2020-12-21 00:00:00,9,TYPE4,TASK7,SUCCESS
413,TASK1955,NODE375,2020-12-17 00:00:00,14,TYPE5,TASK1,SUCCESS
414,TASK1296,NODE333,2020-12-22 00:00:00,11,TYPE1,TASK9,SUCCESS
415,TASK9814,NODE281,2020-12-09 00:00:00,0,TYPE1,TASK4,SUCCESS
416,TASK8986,NODE494,2020-12-12 00:00:00,6,TYPE1,TASK6,SUCCESS
417,TASK8943,NODE257,2020-12-20 00:00:00,0,TYPE5,TASK5,SUCCESS
418,TASK8671,NODE439,2020-12-12 00:00:00,19,TYPE3,TASK4,SUCCESS
419,TASK8660,NODE337,2020-12-21 00:00:00,16,TYPE3,TASK7,SUCCESS
420,TASK8155,NODE298,2020-12-11 00:00:00,16,TYPE3,TASK7,SUCCESS
421,TASK7885,NODE66,2020-12-14 00:00:00,8,TYPE5,TASK7,SUCCESS
422,TASK7481,NODE489,2020-12-09 00:00:00,9,TYPE5,TASK3,SUCCESS
423,TASK730,NODE223,2020-12-15 00:00:00,1,TYPE3,TASK1,SUCCESS
424,TASK7170,NODE271,2020-12-20 00:00:00,18,TYPE1,TASK1,SUCCESS
425,TASK6626,NODE132,2020-12-16 00:00:00,17,TYPE1,TASK5,SUCCESS
426,TASK6495,NODE324,2020-12-16 00:00:00,5,TYPE5,TASK8,SUCCESS
427,TASK5998,NODE56,2020-12-20 00:00:00,0,TYPE2,TASK8,SUCCESS
428,TASK5793,NODE277,2020-12-19 00:00:00,6,TYPE2,TASK8,SUCCESS
429,TASK5690,NODE117,2020-12-16 00:00:00,6,TYPE3,TASK1,SUCCESS
430,TASK4576,NODE294,2020-12-17 00:00:00,12,TYPE1,TASK3,SUCCESS
431,TASK4519,NODE288,2020-12-08 00:00:00,6,TYPE3,TASK5,SUCCESS
432,TASK4239,NODE210,2020-12-11 00:00:00,9,TYPE3,TASK4,SUCCESS
433,TASK417,NODE39,2020-12-21 00:00:00,5,TYPE3,TASK3,SUCCESS
434,TASK3964,NODE116,2020-12-13 00:00:00,6,TYPE5,TASK9,SUCCESS
435,TASK2817,NODE111,2020-12-16 00:00:00,6,TYPE3,TASK9,SUCCESS
436,TASK2352,NODE320,2020-12-19 00:00:00,12,TYPE4,TASK5,SUCCESS
437,TASK2030,NODE469,2020-12-13 00:00:00,16,TYPE1,TASK8,SUCCESS
438,TASK1980,NODE224,2020-12-16 00:00:00,5,TYPE2,TASK9,SUCCESS
439,TASK1555,NODE292,2020-12-17 00:00:00,19,TYPE1,TASK6,SUCCESS
440,TASK1550,NODE419,2020-12-13 00:00:00,12,TYPE3,TASK5,SUCCESS
441,TASK1406,NODE439,2020-12-07 00:00:00,1,TYPE3,TASK8,SUCCESS
442,TASK1371,NODE332,2020-12-08 00:00:00,16,TYPE2,TASK5,SUCCESS
443,TASK1253,NODE62,2020-12-19 00:00:00,0,TYPE1,TASK5,SUCCESS
444,TASK9993,NODE494,2020-12-14 00:00:00,2,TYPE5,TASK5,SUCCESS
445,TASK9554,NODE172,2020-12-07 00:00:00,4,TYPE4,TASK5,SUCCESS
446,TASK9497,NODE92,2020-12-15 00:00:00,9,TYPE1,TASK8,SUCCESS
447,TASK9480,NODE380,2020-12-02 00:00:00,18,TYPE4,TASK1,SUCCESS
448,TASK9285,NODE60,2020-12-09 00:00:00,1,TYPE5,TASK9,SUCCESS
449,TASK9111,NODE55,2020-11-25 00:00:00,20,TYPE4,TASK7,SUCCESS
450,TASK9068,NODE263,2020-12-07 00:00:00,5,TYPE5,TASK1,SUCCESS
451,TASK8906,NODE389,2020-12-18 00:00:00,2,TYPE1,TASK8,SUCCESS
452,TASK8812,NODE356,2020-12-18 00:00:00,12,TYPE4,TASK1,SUCCESS
453,TASK8556,NODE253,2020-12-10 00:00:00,1,TYPE5,TASK9,SUCCESS
454,TASK842,NODE54,2020-12-16 00:00:00,13,TYPE1,TASK9,SUCCESS
455,TASK8352,NODE85,2020-12-01 00:00:00,18,TYPE4,TASK2,SUCCESS
456,TASK8132,NODE186,2020-12-11 00:00:00,14,TYPE3,TASK9,SUCCESS
457,TASK7001,NODE476,2020-12-16 00:00:00,19,TYPE5,TASK9,SUCCESS
458,TASK6971,NODE159,2020-12-19 00:00:00,14,TYPE2,TASK5,SUCCESS
459,TASK6952,NODE378,2020-12-11 00:00:00,4,TYPE4,TASK2,SUCCESS
460,TASK6884,NODE60,2020-12-06 00:00:00,18,TYPE4,TASK8,SUCCESS
461,TASK6643,NODE230,2020-12-15 00:00:00,18,TYPE2,TASK9,SUCCESS
462,TASK6327,NODE1,2020-12-18 00:00:00,2,TYPE4,TASK2,SUCCESS
463,TASK5714,NODE264,2020-12-01 00:00:00,9,TYPE1,TASK1,SUCCESS
464,TASK5599,NODE65,2020-11-23 00:00:00,9,TYPE4,TASK4,SUCCESS
465,TASK5239,NODE338,2020-12-08 00:00:00,2,TYPE3,TASK2,SUCCESS
466,TASK5197,NODE378,2020-12-12 00:00:00,1,TYPE2,TASK4,SUCCESS
467,TASK514,NODE341,2020-12-06 00:00:00,11,TYPE2,TASK3,SUCCESS
468,TASK4584,NODE211,2020-12-11 00:00:00,4,TYPE3,TASK1,SUCCESS
469,TASK4259,NODE365,2020-12-12 00:00:00,20,TYPE5,TASK6,SUCCESS
470,TASK4161,NODE492,2020-12-14 00:00:00,0,TYPE5,TASK3,SUCCESS
471,TASK367,NODE324,2020-12-17 00:00:00,4,TYPE1,TASK4,SUCCESS
472,TASK3152,NODE159,2020-12-10 00:00:00,13,TYPE4,TASK4,SUCCESS
473,TASK2725,NODE104,2020-12-19 00:00:00,20,TYPE3,TASK3,SUCCESS
474,TASK2704,NODE364,2020-12-18 00:00:00,7,TYPE3,TASK9,SUCCESS
475,TASK2176,NODE407,2020-12-04 00:00:00,3,TYPE4,TASK2,SUCCESS
476,TASK1734,NODE411,2020-12-02 00:00:00,18,TYPE2,TASK7,SUCCESS
477,TASK1703,NODE364,2020-12-14 00:00:00,12,TYPE4,TASK9,SUCCESS
478,TASK1583,NODE228,2020-11-19 00:00:00,2,TYPE5,TASK5,SUCCESS
479,TASK1321,NODE291,2020-12-05 00:00:00,14,TYPE5,TASK4,SUCCESS
480,TASK9899,NODE296,2020-12-15 00:00:00,9,TYPE2,TASK9,SUCCESS
481,TASK9844,NODE314,2020-12-09 00:00:00,5,TYPE2,TASK1,SUCCESS
482,TASK9607,NODE182,2020-12-19 00:00:00,5,TYPE3,TASK3,SUCCESS
483,TASK9181,NODE167,2020-12-06 00:00:00,4,TYPE2,TASK9,SUCCESS
484,TASK8464,NODE11,2020-12-10 00:00:00,13,TYPE4,TASK5,SUCCESS
485,TASK8293,NODE83,2020-12-13 00:00:00,2,TYPE3,TASK4,SUCCESS
486,TASK8268,NODE234,2020-12-15 00:00:00,8,TYPE4,TASK8,SUCCESS
487,TASK8206,NODE69,2020-12-11 00:00:00,15,TYPE5,TASK9,SUCCESS
488,TASK7461,NODE483,2020-12-04 00:00:00,7,TYPE1,TASK4,SUCCESS
489,TASK6602,NODE256,2020-12-17 00:00:00,11,TYPE1,TASK7,SUCCESS
490,TASK4697,NODE177,2020-12-16 00:00:00,10,TYPE5,TASK5,SUCCESS
491,TASK4113,NODE105,2020-12-12 00:00:00,4,TYPE2,TASK6,SUCCESS
492,TASK3577,NODE105,2020-12-16 00:00:00,3,TYPE1,TASK4,SUCCESS
493,TASK3235,NODE187,2020-12-10 00:00:00,2,TYPE1,TASK6,SUCCESS
494,TASK2982,NODE221,2020-12-04 00:00:00,9,TYPE5,TASK3,SUCCESS
495,TASK2811,NODE352,2020-12-16 00:00:00,20,TYPE1,TASK9,SUCCESS
496,TASK2686,NODE151,2020-12-09 00:00:00,1,TYPE4,TASK2,SUCCESS
497,TASK2479,NODE85,2020-12-03 00:00:00,14,TYPE1,TASK7,SUCCESS
498,TASK1810,NODE173,2020-12-13 00:00:00,9,TYPE4,TASK7,SUCCESS
499,TASK1706,NODE328,2020-12-12 00:00:00,12,TYPE2,TASK9,SUCCESS
500,TASK9629,NODE464,2020-12-05 00:00:00,5,TYPE4,TASK6,SUCCESS
501,TASK9598,NODE47,2020-12-12 00:00:00,6,TYPE3,TASK2,SUCCESS
502,TASK9552,NODE102,2020-12-11 00:00:00,18,TYPE2,TASK8,SUCCESS
503,TASK9324,NODE454,2020-12-09 00:00:00,8,TYPE4,TASK9,SUCCESS
504,TASK8778,NODE176,2020-12-17 00:00:00,15,TYPE4,TASK7,SUCCESS
505,TASK8381,NODE129,2020-12-04 00:00:00,15,TYPE3,TASK7,SUCCESS
506,TASK8303,NODE141,2020-12-01 00:00:00,18,TYPE4,TASK7,SUCCESS
507,TASK727,NODE287,2020-12-10 00:00:00,3,TYPE5,TASK3,SUCCESS
508,TASK6779,NODE304,2020-12-18 00:00:00,18,TYPE5,TASK8,SUCCESS
509,TASK6115,NODE417,2020-12-13 00:00:00,1,TYPE3,TASK6,SUCCESS
510,TASK5974,NODE24,2020-12-13 00:00:00,14,TYPE4,TASK4,SUCCESS
511,TASK410,NODE57,2020-12-12 00:00:00,18,TYPE3,TASK9,SUCCESS
512,TASK2135,NODE155,2020-12-16 00:00:00,1,TYPE5,TASK3,SUCCESS
513,TASK1871,NODE316,2020-12-09 00:00:00,10,TYPE2,TASK6,SUCCESS
514,TASK179,NODE401,2020-12-06 00:00:00,6,TYPE2,TASK5,SUCCESS
515,TASK1298,NODE267,2020-12-01 00:00:00,19,TYPE2,TASK7,SUCCESS
516,TASK9931,NODE480,2020-12-16 00:00:00,11,TYPE1,TASK3,SUCCESS
517,TASK9825,NODE222,2020-12-12 00:00:00,3,TYPE5,TASK2,SUCCESS
518,TASK9738,NODE473,2020-12-05 00:00:00,6,TYPE3,TASK5,SUCCESS
519,TASK9624,NODE63,2020-12-01 00:00:00,8,TYPE2,TASK5,SUCCESS
520,TASK9321,NODE466,2020-12-05 00:00:00,7,TYPE1,TASK6,SUCCESS
521,TASK9289,NODE84,2020-12-02 00:00:00,2,TYPE5,TASK4,SUCCESS
522,TASK9179,NODE338,2020-12-16 00:00:00,13,TYPE1,TASK3,SUCCESS
523,TASK9015,NODE302,2020-12-09 00:00:00,0,TYPE1,TASK3,SUCCESS
524,TASK8411,NODE183,2020-12-04 00:00:00,8,TYPE1,TASK1,SUCCESS
525,TASK8112,NODE106,2020-12-08 00:00:00,11,TYPE5,TASK7,SUCCESS
526,TASK746,NODE194,2020-12-01 00:00:00,6,TYPE3,TASK8,SUCCESS
527,TASK7345,NODE139,2020-12-11 00:00:00,1,TYPE3,TASK1,SUCCESS
528,TASK7044,NODE209,2020-12-01 00:00:00,1,TYPE1,TASK5,SUCCESS
529,TASK7016,NODE237,2020-12-17 00:00:00,8,TYPE4,TASK1,SUCCESS
530,TASK6849,NODE81,2020-12-14 00:00:00,1,TYPE4,TASK3,SUCCESS
531,TASK5389,NODE252,2020-12-15 00:00:00,13,TYPE3,TASK9,SUCCESS
532,TASK5306,NODE316,2020-12-15 00:00:00,16,TYPE3,TASK8,SUCCESS
533,TASK5172,NODE496,2020-12-08 00:00:00,6,TYPE4,TASK6,SUCCESS
534,TASK5167,NODE55,2020-12-01 00:00:00,0,TYPE2,TASK6,SUCCESS
535,TASK5136,NODE118,2020-12-15 00:00:00,7,TYPE4,TASK2,SUCCESS
536,TASK5116,NODE85,2020-12-03 00:00:00,10,TYPE1,TASK6,SUCCESS
537,TASK5080,NODE396,2020-12-12 00:00:00,3,TYPE5,TASK9,SUCCESS
538,TASK4468,NODE268,2020-12-15 00:00:00,5,TYPE2,TASK4,SUCCESS
539,TASK428,NODE22,2020-12-08 00:00:00,6,TYPE2,TASK1,SUCCESS
540,TASK4183,NODE178,2020-12-11 00:00:00,20,TYPE1,TASK6,SUCCESS
541,TASK3323,NODE164,2020-12-10 00:00:00,19,TYPE3,TASK1,SUCCESS
542,TASK327,NODE479,2020-12-10 00:00:00,1,TYPE5,TASK3,SUCCESS
543,TASK2903,NODE207,2020-12-15 00:00:00,3,TYPE3,TASK1,SUCCESS
544,TASK2646,NODE292,2020-12-06 00:00:00,15,TYPE4,TASK6,SUCCESS
545,TASK1668,NODE314,2020-12-11 00:00:00,18,TYPE1,TASK7,SUCCESS
546,TASK1548,NODE156,2020-12-12 00:00:00,6,TYPE3,TASK6,SUCCESS
547,TASK1127,NODE497,2020-12-09 00:00:00,17,TYPE4,TASK5,SUCCESS
548,TASK9861,NODE366,2020-11-22 00:00:00,10,TYPE4,TASK8,SUCCESS
549,TASK9397,NODE462,2020-12-11 00:00:00,9,TYPE2,TASK9,SUCCESS
550,TASK9378,NODE14,2020-12-08 00:00:00,9,TYPE2,TASK9,SUCCESS
551,TASK9318,NODE24,2020-12-16 00:00:00,17,TYPE3,TASK8,SUCCESS
552,TASK9059,NODE350,2020-11-20 00:00:00,16,TYPE2,TASK8,SUCCESS
553,TASK8770,NODE119,2020-12-11 00:00:00,6,TYPE4,TASK8,SUCCESS
554,TASK8706,NODE497,2020-12-11 00:00:00,14,TYPE2,TASK4,SUCCESS
555,TASK8431,NODE125,2020-12-05 00:00:00,19,TYPE4,TASK9,SUCCESS
556,TASK8019,NODE155,2020-12-08 00:00:00,10,TYPE3,TASK5,SUCCESS
557,TASK7848,NODE36,2020-12-16 00:00:00,9,TYPE1,TASK1,SUCCESS
558,TASK7731,NODE350,2020-12-16 00:00:00,7,TYPE2,TASK1,SUCCESS
559,TASK7703,NODE172,2020-12-02 00:00:00,20,TYPE5,TASK6,SUCCESS
560,TASK7477,NODE468,2020-12-15 00:00:00,17,TYPE4,TASK5,SUCCESS
561,TASK6339,NODE249,2020-12-05 00:00:00,9,TYPE2,TASK3,SUCCESS
562,TASK6239,NODE161,2020-12-09 00:00:00,20,TYPE4,TASK7,SUCCESS
563,TASK61,NODE84,2020-12-09 00:00:00,1,TYPE5,TASK3,SUCCESS
564,TASK4978,NODE390,2020-11-12 00:00:00,8,TYPE3,TASK2,SUCCESS
565,TASK4973,NODE3,2020-12-16 00:00:00,14,TYPE3,TASK5,SUCCESS
566,TASK4937,NODE126,2020-12-05 00:00:00,16,TYPE2,TASK7,SUCCESS
567,TASK4658,NODE158,2020-12-10 00:00:00,4,TYPE3,TASK8,SUCCESS
568,TASK4545,NODE150,2020-12-06 00:00:00,16,TYPE4,TASK2,SUCCESS
569,TASK4496,NODE162,2020-12-16 00:00:00,1,TYPE1,TASK5,SUCCESS
570,TASK3662,NODE394,2020-12-11 00:00:00,18,TYPE5,TASK5,SUCCESS
571,TASK3135,NODE80,2020-12-11 00:00:00,0,TYPE4,TASK8,SUCCESS
572,TASK2394,NODE271,2020-12-13 00:00:00,8,TYPE3,TASK4,SUCCESS
573,TASK1925,NODE77,2020-12-07 00:00:00,20,TYPE2,TASK6,SUCCESS
574,TASK1879,NODE205,2020-11-18 00:00:00,4,TYPE3,TASK6,SUCCESS
575,TASK1423,NODE426,2020-12-02 00:00:00,11,TYPE1,TASK2,SUCCESS
576,TASK1161,NODE263,2020-12-11 00:00:00,1,TYPE2,TASK5,SUCCESS
577,TASK1150,NODE337,2020-12-02 00:00:00,3,TYPE1,TASK8,SUCCESS
578,TASK9672,NODE37,2020-12-05 00:00:00,13,TYPE3,TASK4,SUCCESS
579,TASK8747,NODE243,2020-12-15 00:00:00,14,TYPE2,TASK4,SUCCESS
580,TASK8537,NODE100,2020-12-05 00:00:00,8,TYPE5,TASK4,SUCCESS
581,TASK8455,NODE470,2020-12-10 00:00:00,17,TYPE3,TASK3,SUCCESS
582,TASK8113,NODE498,2020-12-15 00:00:00,15,TYPE4,TASK3,SUCCESS
583,TASK7927,NODE448,2020-12-14 00:00:00,19,TYPE2,TASK1,SUCCESS
584,TASK7807,NODE262,2020-12-08 00:00:00,6,TYPE1,TASK1,SUCCESS
585,TASK7669,NODE44,2020-12-13 00:00:00,11,TYPE5,TASK3,SUCCESS
586,TASK7101,NODE69,2020-11-16 00:00:00,19,TYPE5,TASK6,SUCCESS
587,TASK7046,NODE346,2020-11-21 00:00:00,19,TYPE4,TASK5,SUCCESS
588,TASK687,NODE211,2020-12-12 00:00:00,16,TYPE1,TASK6,SUCCESS
589,TASK6824,NODE243,2020-11-14 00:00:00,13,TYPE3,TASK6,SUCCESS
590,TASK6470,NODE26,2020-12-05 00:00:00,7,TYPE1,TASK7,SUCCESS
591,TASK610,NODE170,2020-12-02 00:00:00,11,TYPE4,TASK6,SUCCESS
592,TASK6075,NODE428,2020-12-15 00:00:00,15,TYPE3,TASK7,SUCCESS
593,TASK5898,NODE23,2020-12-14 00:00:00,8,TYPE1,TASK6,SUCCESS
594,TASK574,NODE40,2020-12-06 00:00:00,17,TYPE3,TASK4,SUCCESS
595,TASK5103,NODE481,2020-12-08 00:00:00,14,TYPE3,TASK2,SUCCESS
596,TASK442,NODE372,2020-12-05 00:00:00,2,TYPE5,TASK5,SUCCESS
597,TASK4393,NODE35,2020-11-22 00:00:00,10,TYPE2,TASK4,SUCCESS
598,TASK3674,NODE395,2020-12-10 00:00:00,17,TYPE1,TASK9,SUCCESS
599,TASK2623,NODE458,2020-12-05 00:00:00,1,TYPE4,TASK2,SUCCESS
600,TASK2406,NODE481,2020-12-02 00:00:00,4,TYPE4,TASK2,SUCCESS
601,TASK2292,NODE202,2020-12-08 00:00:00,2,TYPE2,TASK4,SUCCESS
602,TASK2022,NODE107,2020-12-07 00:00:00,17,TYPE2,TASK1,SUCCESS
603,TASK1894,NODE334,2020-12-09 00:00:00,20,TYPE4,TASK4,SUCCESS
604,TASK1761,NODE179,2020-12-11 00:00:00,9,TYPE3,TASK1,SUCCESS
605,TASK1538,NODE219,2020-12-01 00:00:00,9,TYPE3,TASK4,SUCCESS
606,TASK1089,NODE239,2020-11-24 00:00:00,8,TYPE4,TASK6,SUCCESS
